Date,Open,High,Low,Close,Adj Close,Volume
03-03-2006,192.342346,193.813812,188.068069,189.279282,189.279282,23900076
06-03-2006,190.645645,191.891891,183.753754,184.234238,184.234238,17861521
07-03-2006,182.692688,184.409409,179.254257,182.40741,182.40741,20736842
08-03-2006,177.142136,180.19519,175.44545,177.117111,177.117111,23467709
09-03-2006,177.872879,179.444443,170.920914,171.671677,171.671677,27792979
10-03-2006,171.921921,172.422424,165.940948,168.918915,168.918915,38612549
13-03-2006,170.635635,173.223221,167.892899,168.6987,168.6987,27257515
14-03-2006,168.738739,176.361359,166.476471,175.755753,175.755753,36864499
15-03-2006,175.560562,176.326324,170.43544,172.422424,172.422424,25512062
16-03-2006,174.479477,174.549545,169.119125,169.55455,169.55455,20013367
17-03-2006,169.569565,171.061066,167.632629,170.065063,170.065063,17086297
20-03-2006,171.341339,175.220215,170.940948,174.269272,174.269272,20794385
21-03-2006,175.180176,176.006012,169.709717,170.130127,170.130127,19642538
22-03-2006,170.045044,172.222229,168.918915,170.280273,170.280273,15176808
23-03-2006,171.346344,173.04805,170.270264,171.116119,171.116119,14854531
24-03-2006,184.494492,185.230225,181.436432,183.083084,183.083084,30330839
27-03-2006,183.728729,186.041046,182.682678,185.030029,185.030029,14033353
28-03-2006,186.041046,189.119125,185.770767,188.788788,188.788788,17873708
29-03-2006,190.160156,199.699707,189.944946,197.687683,197.687683,38016945
30-03-2006,194.789795,196.946945,191.996994,194.414413,194.414413,29393977
31-03-2006,194.56456,196.131134,192.207214,195.19519,195.19519,72969757
03-04-2006,194.959961,196.431427,194.159164,195.045044,195.045044,16229155
04-04-2006,195.145142,202.652649,194.264267,202.372375,202.372375,31399969
05-04-2006,204.304306,207.492493,201.611618,204.199203,204.199203,26794179
06-04-2006,203.448441,207.152145,202.917923,205.795792,205.795792,17179803
07-04-2006,206.411407,206.631638,202.212219,203.283279,203.283279,14037748
10-04-2006,203.743744,208.793793,202.827835,208.398392,208.398392,18621560
11-04-2006,208.418411,209.759766,203.313309,205.035034,205.035034,22192186
12-04-2006,204.704712,205.870865,202.797791,204.679688,204.679688,12021966
13-04-2006,204.519516,205.085083,200.450455,201.281281,201.281281,13092694
17-04-2006,201.926926,206.456451,200.620621,203.613617,203.613617,16502481
18-04-2006,204.169174,205.120117,200.950958,202.322327,202.322327,16258925
19-04-2006,206.491486,207.027023,203.568573,205.45546,205.45546,13549837
20-04-2006,205.710709,208.208206,204.304306,207.707703,207.707703,24518457
21-04-2006,224.674683,225.585587,218.303299,218.768768,218.768768,45057497
24-04-2006,219.919922,222.572571,218.478485,220.470474,220.470474,17655127
25-04-2006,220.035034,220.740738,213.213211,213.793793,213.793793,19118862
26-04-2006,214.084091,215.235229,211.976974,213.198196,213.198196,14541044
27-04-2006,211.666672,213.668671,209.904907,210.22522,210.22522,16659124
28-04-2006,209.524521,213.078079,208.358353,209.179184,209.179184,14827757
01-05-2006,209.444443,209.929932,199.474472,199.649643,199.649643,20701678
02-05-2006,200.740738,201.446442,194.394394,197.597595,197.597595,26182391
03-05-2006,198.373367,200.950958,195.635635,197.282288,197.282288,16128256
04-05-2006,197.712708,199.634628,196.3013,197.572571,197.572571,9294696
05-05-2006,198.998993,200.540543,196.08609,197.347351,197.347351,12117870
08-05-2006,197.752747,198.758759,195.220215,197.587585,197.587585,10226963
09-05-2006,198.04805,204.704712,197.072067,204.604599,204.604599,18262919
10-05-2006,204.35936,206.061066,201.131134,201.691696,201.691696,12362026
11-05-2006,201.911911,202.557556,192.682678,193.693695,193.693695,17767814
12-05-2006,191.96196,192.627625,186.96196,187.252258,187.252258,20155025
15-05-2006,188.153152,190.265259,184.309311,188.288284,188.288284,17163020
16-05-2006,188.183182,188.618622,185.130127,185.835831,185.835831,12969218
17-05-2006,185.490494,190.110107,185.295288,187.437439,187.437439,21266312
18-05-2006,189.579575,191.0961,185.540543,185.680679,185.680679,11658330
19-05-2006,186.826828,187.437439,180.465469,185.19519,185.19519,22773604
22-05-2006,184.109116,186.701706,182.807816,185.66066,185.66066,17191591
23-05-2006,187.292297,192.132126,186.966965,187.977982,187.977982,17948034
24-05-2006,188.863861,191.911911,185.990997,190.815811,190.815811,19088492
25-05-2006,189.729736,191.691696,186.341339,191.686691,191.686691,16372811
26-05-2006,192.467468,193.133133,190.2052,190.86586,190.86586,7326666
30-05-2006,189.32933,190.690689,185.910904,186.156158,186.156158,8623368
31-05-2006,187.087082,189.314316,183.573578,186.0961,186.0961,15946637
01-06-2006,186.956955,191.686691,185.985992,191.501495,191.501495,12543444
02-06-2006,193.613617,193.733734,188.91391,189.909912,189.909912,12760027
05-06-2006,188.278275,190.915909,187.262268,187.40741,187.40741,11105883
06-06-2006,188.478485,195.19519,188.338333,195.190186,195.190186,20499080
07-06-2006,196.816818,197.627625,193.443436,193.448441,193.448441,17804777
08-06-2006,194.069077,197.332336,189.484482,196.846848,196.846848,20698281
09-06-2006,196.29129,197.912918,192.867874,193.478485,193.478485,12302685
12-06-2006,194.364365,195.440445,190.690689,190.960968,190.960968,10028162
13-06-2006,190.64064,193.693695,189.249252,193.453445,193.453445,15302882
14-06-2006,195.110107,195.745743,189.449448,192.38739,192.38739,15528456
15-06-2006,193.50351,196.32132,191.691696,195.695694,195.695694,13557829
16-06-2006,194.744751,195.66066,194.194199,195.545547,195.545547,10598591
19-06-2006,195.620621,197.597595,193.683685,194.264267,194.264267,15250934
20-06-2006,194.209213,196.131134,193.448441,193.778778,193.778778,8071720
21-06-2006,195.725723,202.202209,195.070068,201.266266,201.266266,17471311
22-06-2006,200.990997,203.203201,194.194199,200.175171,200.175171,11811976
23-06-2006,201.581589,205.080078,200.570572,202.632629,202.632629,10618970
26-06-2006,203.578583,204.354355,201.826828,202.312317,202.312317,7095298
27-06-2006,203.05806,204.204208,200.705704,201.361359,201.361359,8205986
28-06-2006,202.207214,203.443436,200.765762,203.258255,203.258255,7413579
29-06-2006,204.199203,209.309311,203.113113,209.11412,209.11412,13303084
30-06-2006,208.008011,209.874878,206.371368,209.874878,209.874878,12503484
03-07-2006,210.230225,212.097092,209.934937,211.811813,211.811813,4309087
05-07-2006,210.970978,211.611618,208.02803,210.940948,210.940948,9961229
06-07-2006,211.901901,212.902908,211.201202,211.806808,211.806808,7366826
07-07-2006,213.238235,214.159164,208.148148,210.43544,210.43544,12071716
10-07-2006,211.931931,212.827835,208.398392,209.309311,209.309311,8863927
11-07-2006,209.464462,212.737732,206.721725,212.492493,212.492493,11930657
12-07-2006,211.256256,211.581589,208.573578,208.833832,208.833832,9803587
13-07-2006,207.207214,209.379379,203.618622,204.619614,204.619614,13835151
14-07-2006,205.370377,205.950958,199.504501,201.95195,201.95195,15089096
17-07-2006,202.517517,205.705704,202.062057,204.149155,204.149155,11612176
18-07-2006,205.080078,205.490494,199.069077,201.72673,201.72673,17056526
19-07-2006,197.702698,200.770767,197.527527,199.699707,199.699707,17019963
20-07-2006,202.342346,202.422424,193.023026,193.753754,193.753754,25052323
21-07-2006,193.26326,196.071075,189.034027,195.250244,195.250244,23485691
24-07-2006,196.606613,197.142136,190.795792,195.645645,195.645645,16156028
25-07-2006,192.702698,195.850845,192.092087,194.874878,194.874878,11510678
26-07-2006,194.294296,196.151154,191.691696,192.942947,192.942947,11052736
27-07-2006,193.878876,193.938934,189.164169,191.391388,191.391388,11270918
28-07-2006,191.191193,194.974976,191.056061,194.254257,194.254257,8159033
31-07-2006,194.194199,194.779785,191.846848,193.4935,193.4935,9181409
01-08-2006,192.747742,193.078079,187.942947,187.942947,187.942947,10915474
02-08-2006,187.987991,188.773773,182.782776,183.798798,183.798798,14181404
03-08-2006,182.672668,189.14415,181.861862,187.882889,187.882889,12641346
04-08-2006,189.969971,190.530533,186.061066,187.112106,187.112106,10180210
07-08-2006,185.935944,190.055054,185.760757,189.164169,189.164169,7885906
08-08-2006,191.601608,192.442444,189.734741,190.690689,190.690689,11474914
09-08-2006,191.591599,192.532532,188.368362,188.658661,188.658661,8613378
10-08-2006,187.127121,189.024017,186.416412,187.287292,187.287292,8515276
11-08-2006,187.38739,187.827835,184.184189,184.434433,184.434433,7525467
14-08-2006,185.935944,187.752747,184.519516,184.899902,184.899902,9926663
15-08-2006,187.242249,191.026031,186.486481,190.675674,190.675674,13383004
16-08-2006,191.931931,194.419418,191.251251,194.054047,194.054047,11694694
17-08-2006,193.388382,195.19519,192.152145,193.093094,193.093094,10150240
18-08-2006,193.348343,193.738739,190.565567,191.871872,191.871872,9894496
21-08-2006,189.239243,189.689697,187.797791,188.838837,188.838837,8038553
22-08-2006,189.054047,189.819824,187.607605,189.334335,189.334335,8319872
23-08-2006,189.009003,189.324326,186.51651,186.901901,186.901901,7277315
24-08-2006,187.40741,188.388382,186.316315,187.052048,187.052048,6958035
25-08-2006,186.72673,187.847855,186.436432,186.816818,186.816818,4928467
28-08-2006,187.992996,190.665665,187.687683,190.665665,190.665665,8319672
29-08-2006,190.580582,191.351349,188.788788,189.664658,189.664658,8911080
30-08-2006,189.7948,192.517517,189.444443,190.565567,190.565567,8080711
31-08-2006,190.935944,191.266266,189.289291,189.454453,189.454453,5913880
01-09-2006,190.685684,190.830826,188.783783,189.489487,189.489487,5340454
05-09-2006,190.125122,192.892899,188.908905,192.372375,192.372375,8140451
06-09-2006,191.241241,191.786789,190.02002,190.260254,190.260254,7440752
07-09-2006,189.884888,191.066071,188.888885,189.434433,189.434433,7676316
08-09-2006,188.548553,190.585587,188.548553,189.11412,189.11412,6160633
11-09-2006,189.319321,192.537537,189.074081,192.237244,192.237244,9049342
12-09-2006,192.692688,196.561569,192.632629,196.146149,196.146149,10873516
13-09-2006,197.772766,203.583588,197.747742,203.488495,203.488495,19516864
14-09-2006,202.352356,203.343338,201.166168,202.192184,202.192184,10721468
15-09-2006,203.943939,205.230225,203.573578,205.145142,205.145142,15660724
18-09-2006,205.2052,209.55455,204.939941,207.552551,207.552551,14199187
19-09-2006,207.937943,207.952957,196.566574,202.107101,202.107101,28557214
20-09-2006,203.753754,203.898895,197.507507,198.6987,198.6987,18277304
21-09-2006,200.350357,204.429428,200.130127,203.628632,203.628632,21362816
22-09-2006,202.692688,203.928925,200.880875,202.092087,202.092087,9289901
25-09-2006,202.992996,204.929932,201.451447,202.192184,202.192184,11463125
26-09-2006,202.952957,204.044037,201.08609,203.638641,203.638641,10568221
27-09-2006,203.353348,205.815811,201.386383,201.661667,201.661667,11741647
28-09-2006,202.242249,203.693695,200.470474,201.991989,201.991989,10204585
29-09-2006,202.767761,203.013016,200.905899,201.151154,201.151154,6615178
02-10-2006,201.151154,203.203201,200.600601,200.920914,200.920914,7296496
03-10-2006,200.84584,203.433426,199.294296,202.222229,202.222229,10918471
04-10-2006,202.687683,208.093094,201.72673,208.05806,208.05806,13310276
05-10-2006,207.557556,209.32933,205.635635,206.111115,206.111115,11568020
06-10-2006,205.315308,211.166168,205.080078,210.460464,210.460464,14658327
09-10-2006,212.61261,216.191193,211.921921,214.714722,214.714722,15151433
10-10-2006,215.996002,219.14415,211.406403,213.538544,213.538544,19557623
11-10-2006,212.722717,215.170166,212.092087,213.46347,213.46347,11259529
12-10-2006,214.494492,215.055054,212.212219,213.933929,213.933929,9678312
13-10-2006,214.094101,214.964966,212.992996,213.863861,213.863861,7237755
16-10-2006,214.064056,214.814819,210.880875,211.08609,211.08609,8630161
17-10-2006,210.360367,212.087082,208.558563,210.530533,210.530533,10411578
18-10-2006,211.706711,212.587585,208.958954,209.864868,209.864868,12022565
19-10-2006,210.325317,214.964966,209.994995,213.24324,213.24324,22983993
20-10-2006,229.724731,230.280273,227.022018,230.065063,230.065063,23272504
23-10-2006,231.371368,242.562561,230.415421,240.63063,240.63063,30178791
24-10-2006,238.378372,239.169174,235.940948,236.891891,236.891891,17303080
25-10-2006,238.983978,244.494492,237.792786,243.543549,243.543549,18356625
26-10-2006,244.084091,246.226227,242.342346,242.792786,242.792786,14049337
27-10-2006,242.192184,242.862869,236.481476,237.837845,237.837845,13194792
30-10-2006,237.647644,240.470474,235.240234,238.523529,238.523529,13113074
31-10-2006,239.269272,241.32132,237.15715,238.433426,238.433426,12558229
01-11-2006,239.619614,239.80481,232.862869,233.983978,233.983978,10841747
02-11-2006,233.983978,237.102097,233.423416,235.190186,235.190186,10462927
03-11-2006,236.351349,237.112106,232.762756,236.136139,236.136139,9805585
06-11-2006,237.122116,240.070068,236.401398,238.713715,238.713715,9973017
07-11-2006,238.713715,239.749756,236.121124,236.521515,236.521515,9784406
08-11-2006,235.410416,241.111115,234.534531,237.737732,237.737732,15914070
09-11-2006,238.488495,239.984985,236.166168,236.551559,236.551559,9748642
10-11-2006,237.127121,237.597595,235.380386,237.012009,237.012009,5587807
13-11-2006,237.687683,240.825821,237.307312,240.755753,240.755753,8675116
14-11-2006,240.590591,245.220215,240.490494,244.894897,244.894897,14432353
15-11-2006,246.96196,250.175171,246.211212,246.211212,246.211212,16724659
16-11-2006,247.747742,249.089096,246.52652,248.198196,248.198196,10175015
17-11-2006,246.871872,250.080078,246.74675,249.644638,249.644638,11010978
20-11-2006,249.449448,249.449448,246.571579,247.772766,247.772766,10238751
21-11-2006,248.518524,255.255249,248.163162,255.080078,255.080078,16838145
22-11-2006,255.740738,256.756744,253.143143,254.259262,254.259262,8992399
24-11-2006,252.502502,254.003998,252.252258,252.752747,252.752747,3461935
27-11-2006,250.935944,251.141144,242.617615,242.617615,242.617615,14634751
28-11-2006,240.805801,245.175171,238.753754,244.994995,244.994995,15579605
29-11-2006,247.367371,247.617615,241.366364,242.567566,242.567566,12617969
30-11-2006,242.337341,245.44545,241.016022,242.647644,242.647644,11143845
01-12-2006,243.233231,244.439438,239.489487,240.64064,240.64064,11251537
04-12-2006,241.741745,243.958954,239.914917,242.667664,242.667664,9790000
05-12-2006,243.943939,244.964966,242.687683,243.743744,243.743744,8197794
06-12-2006,243.723724,246.446442,242.502502,244.599594,244.599594,8891699
07-12-2006,245.360367,246.146149,241.451447,241.561569,241.561569,9319271
08-12-2006,241.211212,244.54454,240.240234,242.297302,242.297302,7941850
11-12-2006,242.702698,244.694702,242.142136,242.207214,242.207214,6520273
12-12-2006,242.16716,243.423416,240.380386,241.131134,241.131134,8353638
13-12-2006,242.587585,242.992996,238.748749,239.734741,239.734741,9314876
14-12-2006,240.365372,242.117111,238.868866,241.3013,241.3013,9488302
15-12-2006,241.561569,242.297302,240.160156,240.390396,240.390396,10371218
18-12-2006,241.49649,241.611618,230.590591,231.631638,231.631638,16017167
19-12-2006,231.091095,234.889893,229.479477,234.549545,234.549545,13160826
20-12-2006,235.235229,235.985992,231.396393,231.681686,231.681686,8726864
21-12-2006,232.322327,232.857864,226.396393,228.328323,228.328323,13892693
22-12-2006,228.978973,229.549545,226.591599,228.018021,228.018021,7968623
26-12-2006,228.488495,229.964966,227.522522,228.993988,228.993988,4144451
27-12-2006,230.230225,234.274277,229.779785,234.249252,234.249252,8454537
28-12-2006,233.793793,234.524521,231.356354,231.511505,231.511505,6226168
29-12-2006,231.281281,232.467468,230.160156,230.470474,230.470474,5113282
03-01-2007,233.233231,238.568573,230.785782,234.029022,234.029022,15397587
04-01-2007,234.734741,242.217224,234.409409,241.871872,241.871872,15759425
05-01-2007,241.491486,243.993988,239.294296,243.838837,243.838837,13730456
08-01-2007,244.089096,245.180176,241.341339,242.032028,242.032028,9499291
09-01-2007,242.967972,244.36937,240.840836,242.992996,242.992996,10752037
10-01-2007,242.457458,247.022018,241.261261,244.974976,244.974976,11925063
11-01-2007,248.848846,251.126129,248.338333,250.110107,250.110107,14401984
12-01-2007,251.246246,252.752747,250.250244,252.752747,252.752747,8938453
16-01-2007,254.029022,256.756744,251.901901,252.392395,252.392395,15122662
17-01-2007,251.946945,254.139145,247.437439,248.888885,248.888885,13384802
18-01-2007,247.507507,248.488495,243.958954,244.159164,244.159164,11852136
19-01-2007,244.234238,245.625626,243.613617,245.120117,245.120117,9946643
